MID Designated Area,LMI Status,Feasibility,Elevation Required,AMI Status,Has Childern under 18,Has Elderly over 65,Race,Ethnicity,Gender,Grant Expended Amount,Milestone
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STATE MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
STATE MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
MID Information Not Submitted,N/A, ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Rehabilitation,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Replaced,No,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
HUD MID,LMI,Reconstruction,Yes,Very Low (50%),yes,no,BW= Black/ African American & White,Non-Hispanic,Male,N/A,N/A
